"dataid","HHwealth"
4403,0.0537750985480729
4404,3.03983811562085
4405,6.17068100559941
4406,8.98943807709223
4407,10.0273770020211
4408,6.19388200382914
4501,6.04973612002244
4502,34.1491366683466
4503,5.02656591799116
4504,12.0803314539529
4505,2.20502084751295
4506,20.1201654464187
4507,16.0155108764234
4601,5.08992499149622
4602,5.08992499149622
4603,20.1036360150565
4604,5.12249777024233
4605,1.03550975817123
4606,0.0457212115640106
4607,20.0140094683016
4608,0.102557358420893
4701,11.0281102028387
4702,5.0477019117821
4704,10.00118508388
4705,0.115747355344287
4706,18.3108157895268
4707,5.1331744280975
4708,17.1287222124784
4801,1.07175313286951
4802,20.0618551001146
4803,12.6563991757633
4805,20.2187640590769
4806,60.0470388359201
4807,4.04421980344219
4808,0.150970566915522
4901,0.0350788734388821
4902,17.0175534558405
4903,0.201555329873943
4904,5.0165427332369
4905,6.01850979910056
4906,7.15129942749804
4907,0.200332461497499
4908,4.0687676363789
5001,8.18779187206392
5002,2.0350771481602
5003,0.0373810842633421
5004,7.01948514695
5005,1.1090338668599
5006,11.0563695233849
5007,0.00628001192120129
5008,0.00206999073745148
5102,2.33758829507559
5103,0.129153135309045
5105,13.1072179236838
5106,0.0977461673915673
5107,19.9863362295413
5108,7.08124785249067
5201,7.18963082159291
5202,4.07546982492599
5203,0.0394510750007936
5204,4.02735958744938
5205,2.18717450424741
5206,16.1682150801441
5207,2.00253735973698
5208,7.12398834572728
5301,5.03830005840981
5302,0.0613832911124395
5303,13.1896573846573
5304,6.01561144966549
5305,1.02265921651859
5306,1.02503907266271
5307,0.0524337900083057
5308,20.1686116954227
5401,7.27860207452946
5402,0.0139233405313373
5403,10.1210825272334
5404,12.2274816539003
5405,5.09559770675425
5406,2.10634652221936
5407,0.0508047154874034
5408,0.0207256059563233
5501,15.1084530839105
5502,24.2645279841126
5503,0.162059601738508
5504,0.0251315724702246
5505,5.40350923050515
5506,21.9757180399742
5507,22.0692978984216
5508,3.1431078299619
5601,3.14599475768423
5602,3.14599475768423
5603,1.07332792997438
5604,2.08464331290044
5605,2.10038113216483
5607,20.6121940861801
5701,4.14069135882659
5702,10.1112431163813
5703,7.12669650550976
5704,8.12482517941765
5705,12.1488458469674
5706,4.22556113970094
5707,0.128142100251665
5708,0.179040822344763
5801,10.1235256956771
5802,4.04363606390868
5803,0.0255277344694564
5804,14.9974578430878
5805,1.00019866464534
5806,2.04679745763956
5807,13.0265114984284
5808,0.0258993636974432
5901,10.1270485809948
5902,8.00879214264661
5903,8.12922480725086
5904,2.01698295377211
5905,4.10399807413617
5906,12.0572103124925
5907,13.2483892104258
5908,0.168024991793039
6001,30.0603802550572
6002,0.0381186306937104
6003,0.0283689345664593
6004,3.03920684096447
6005,0.0198983448010657
6006,0.0236730366585884
6007,12.0455526691724
6008,7.14142121931027
6101,0.00628001192120129
6102,2.29098366672979
6103,0.0433821031597197
6104,4.01545018585979
6105,2.09487906866185
6106,0.0348448918178121
6107,7.02041316486597
6108,0.0375530516002946
6201,1.03386744845748
6202,6.14155488982535
6203,0.0207256059563233
6204,6.1769810400965
6205,3.14982011729246
6206,1.13314631154247
6207,4.02915058516201
6208,1.1911860277652
6301,10.2455890773716
6302,4.04067494931122
6303,12.1875694941258
6304,10.2218673916828
6306,3.29836995819373
6307,0.0579465252415171
6401,0.0348448918178121
6402,6.02425510431019
6403,0.0108861951041828
6404,8.02774986192385
6405,15.0120193526642
6406,4.02121609209902
6407,12.1510721740063
6408,0.0185295237143188
6501,4.02528959671193
6502,6.01377752441302
6503,7.16054158583223
6504,7.10682930261096
6505,9.07750520030645
6506,12.36253420003
6507,0.057713833937443
6601,15.2974898562542
6602,1.0278664295611
6603,1.06777956589932
6605,0.156921422652741
6606,6.03810500234429
6607,12.059918472275
6701,0.0710197130781767
6702,1.08547064947821
6703,9.05715157551084
6704,0.0672407910504529
6705,2.10121168503057
6706,4.1937107505042
6707,5.16768051102938
6708,1.00711684561158
6801,4.05892822552676
6802,0.0945034714368308
6803,11.0785619651865
6804,0.0297377556532062
6805,0.208287363855418
6806,0.0285409019034118
6807,4.24873765311375
6808,2.21972551506191
6901,13.0318448381446
6902,4.27841728510773
6903,11.184164064194
6904,4.02627183044361
6905,6.20975958834393
6906,0.0216893425136934
6907,1.05430075124986
6908,1.29918760919062
7001,6.98897070809269
7002,5.12499937467504
7003,3.03250465241739
7004,26.1325493586892
7005,15.1763794683167
7006,10.0020123450352
7007,20.1513276198502
7008,20.1513276198502
7101,0.0237627513834778
7102,0.00628001192120129
7103,11.0715542821929
7104,4.17676276618791
7105,4.17676276618791
7106,1.03024194248925
7107,9.210429550729
7108,8.00188797880937
7201,9.25347301498363
7202,4.14626740635938
7203,12.9819527727238
7204,4.13942222681908
7205,0.0367194517643407
7206,4.31449615876448
7207,3.09333934004208
7208,1.0278664295611
7301,8.98943807709223
7302,0.00363641666560468
7303,18.0052636405335
7305,5.24710997783489
7306,0.0530024160719352
7308,0.0251315724702246
7401,0.097118607217487
7402,2.09914169429312
7403,0.0185295237143188
7404,4.04034664567286
7405,0.0198983448010657
7406,3.18227888012234
7407,1.08870801157445
7408,2.20820567307808
7501,0.0696508919914299
7502,5.03099721924891
7503,30.0459983611203
7504,2.15624695881684
7505,1.14603794686375
7506,4.07662712438757
7507,0.0560375639108597
7508,0.0493659994063305
7601,0.0526086953610671
7602,20.1762995932167
7603,0.00628001192120129
7604,0.0546786860985185
7605,1.09741029586466
7606,4.08101714817202
7607,25.2485393697473
7701,0.122141081355288
7702,0.0457212115640106
7703,19.1659054647862
7704,8.1471932218283
7705,16.3089032918865
7706,0.0321132685813592
7707,0.0868601428266948
7708,2.02138892028601
7801,5.01577494200968
7802,6.1223311452703
7803,7.02602019488369
7804,5.04839024398629
7805,10.0207378140797
7806,2.04408929785708
7807,16.2354514109054
7808,16.2354514109054
7901,5.17715455945719
7902,3.00320222609041
7903,4.03796678952874
7904,10.0757902105157
7905,5.09049256817787
7906,16.0074398667896
7907,1.05190377245596
8001,0.0493659994063305
8002,10.0867862213369
8003,27.9644900834215
8004,3.01291554543799
8005,4.04633054191948
8006,7.07847982473036
8007,2.15001005854359
8008,1.05073736926896
8101,15.4417751695966
8102,15.4159419129364
8103,6.02632509504765
8104,1.19965303241888
8105,22.1635978804393
8106,12.0773602450237
8107,26.1223950123129
8108,2.04037699740587
8201,8.18384558999164
8202,8.18384558999164
8203,15.083413487123
8204,6.29581487497669
8205,0.0710197130781767
8206,5.00753058354002
8207,10.1028000897208
8208,0.00881620436673134
8301,17.3758327231832
8302,20.1033131512046
8303,6.09039277380841
8304,6.23157411112107
8305,17.1409282442818
8306,0.0561720773419663
8307,10.0505020988988
8308,8.0565838594873
8401,4.20893836160192
8402,6.14718685734354
8403,2.08682979109369
8404,10.1267552424915
8405,6.20351943939112
8406,15.2789398996383
8407,0.0416556699739779
8408,1.0970819922263
8501,11.1381992782612
8502,17.1266753050151
8503,5.26931179265779
8504,9.12539702176925
8505,0.0481602536796537
8506,0.0400892440458247
8507,0.226215881316816
8508,0.254656531554033
8601,10.0784053462964
8602,0.193905469918536
8603,0.083779781901675
8604,17.3450649797017
8605,5.12413912319689
8606,15.0176920679222
8607,1.15420437939979
8608,4.15100254421246
8701,11.1760052846765
8702,0.116903623515928
8703,16.0049036743441
8704,0.0867453867591979
8705,13.0199900152341
8706,22.193755224386
8707,48.1766529054357
8708,16.2104794375389
8801,8.03877144930182
8802,1.00440868582909
8803,10.3621212404468
8804,9.18173210967886
8805,12.0058233067363
8806,5.0668963102868
8807,3.12176033074812
8808,0.112693399486853
8901,0.0274706808745155
8902,5.00593553115754
8904,2.13201253188073
8905,3.00066603364488
8906,0.0146608869617056
8907,1.07292307884359
8908,30.1961776403865
9001,10.0110244947321
9002,3.01050544449702
9003,0.00971331934758746
9004,7.99130940318434
9005,4.03434128356051
9006,0.187421697385267
9007,1.07835652318183
9101,8.99845022678911
9102,0.0432257668583164
9103,5.05705689943465
9104,9.01276972931968
9105,11.0493683192371
9106,25.2749561566095
9107,15.1322803998209
9108,1.01905022519437
9201,4.05229852030646
9202,12.1329781824635
9203,8.1724510886484
9204,2.06684173156773
9205,9.11053237419547
9206,8.01854183877386
9207,3.13201879513892
9208,2.13284141137852
9301,3.0757902906972
9302,12.1047923044146
9303,6.04671856868887
9304,0.0230615817327732
9305,0.0343699534628368
9306,6.05979175652553
9307,6.08772536176576
9308,5.05367413940616
9401,7.14568458262962
9402,4.19392429807506
9403,7.07013535421371
9404,0.044119649590088
9405,1.01003807549748
9406,0.00628001192120129
9407,6.01547004184573
9408,1.168553508555
9501,6.30092001355306
9502,9.1901437151473
9503,6.185361915137
9504,8.06966320705097
9505,3.07220538839916
9506,4.05755940444002
9507,1.08736867287871
9508,0.0251315724702246
9601,3.15046172721557
9602,0.0250054809656716
9603,1.99625734781578
9604,10.0233473086289
9605,13.3003386257066
9606,59.9334065099917
9607,10.1086610481034
9608,2.05009031675346
9701,8.14716297703145
9702,2.33260358223582
9703,17.0634284743014
9704,15.1320829658903
9705,5.06507241205082
9706,11.0640492287746
9707,2.0299370423253
9708,0.122968342510545
9801,7.13326310349955
9802,1.01802701870896
9803,6.06439370953831
9804,4.38372886164591
9805,30.4327693369528
9806,2.09763993187296
9807,6.30977755437622
9808,12.0209261900544
9901,10.043531313485
9902,0.0152921616180841
9903,2.08143630864683
9904,2.09219953533369
9905,0.0198983448010657
9906,2.0960735059448
9907,6.15457718192704
9908,2.17816630996784
10001,16.3838309986775
10002,4.14258938222709
10003,15.076020852458
10004,10.1702635269553
10005,10.1702635269553
10006,6.27060074738954
10007,10.1267552424915
10101,0.0976802308935923
10102,5.18723324122911
10103,0.0297377556532062
10104,8.18935832522485
10105,0.0258993636974432
10106,10.0839180815296
10107,0.191315896280655
10108,8.28230679597014
10201,3.24652818370248
10202,0.08463381578784
10203,14.061596728809
10204,15.2025634602536
10205,3.00546816215801
10206,0.0327749010803606
10207,6.12964751281733
10301,11.1535816691434
10302,11.1535816691434
10303,47.0012876726417
10304,6.09427152570534
10305,7.08541747168657
10306,6.04417143831318
10307,17.0255888366325
10308,6.08205264650774
10401,8.26918108996941
10402,16.021525744033
10403,0.10580005437563
10404,11.1908870724665
10405,6.07340585923519
10406,3.07901983751152
10407,5.15099366074199
10408,3.13607983327869
10501,1.05466980262805
10502,0.0335124475107289
10503,0.120180391795585
10504,1.07769843462582
10505,5.11801767856391
10506,0.0258327421209293
10507,1.07438161465523
10508,7.06169512229094
10601,8.26918108996941
10602,15.168519980308
10603,0.0460902629422022
10604,1.06734403372777
10605,27.3105633965069
10606,4.13935374755853
10607,6.12675355455116
10701,10.0209717957008
10702,30.3067605042414
10703,8.01857208357071
10704,2.17149013604741
10705,5.04438542757814
10706,21.078237050238
10707,1.03024194248925
10708,5.17732752049436
10801,16.0932797640708
10802,15.1282749317771
10803,1.0329735657257
10804,2.0396394509755
10805,0.156921422652741
10806,0.0251315724702246
10807,0.0630595611390228
10901,0.0229354902282201
10902,0.00628001192120129
10903,5.06126881898609
10904,21.0854887270443
10905,4.07267317071135
10906,2.13588116863335
10907,5.24850377271926
10908,9.16219888751579
11001,1.05223076051241
11002,2.15660763901832
11003,20.279169889945
11004,0.0313041815813594
11005,2.03634659186161
11006,6.16786148758955
11007,20.066303541796
11008,0.0146608869617056
11101,1.17150215214572
11102,22.2587537243039
11103,30.2292176616697
11104,9.13295375874172
11105,25.3466854692908
11106,20.0735117116192
11107,10.0311516938786
11108,6.14539289398245
11201,1.04358076780506
11202,8.17703683778117
11203,1.00796808476003
11204,3.04821899066135
11205,6.20222213112981
11206,7.03626671676157
11207,8.09885187817203
11301,9.18811182217271
11302,0.0538329689376754
11303,0.051762978200224
11304,0.0968425798411217
11305,9.02204648468019
11306,9.02260914017182
11307,0.0373810842633421
11308,9.11583972702916
11401,5.03179914566032
11402,4.09295989067412
11403,0.0237627513834778
11404,15.2255922043224
11405,8.17594654769476
11406,0.0457619593038464
11407,2.08737493613689
11501,12.0329434817605
11502,5.07030959513729
11503,24.9867595400049
11504,11.1161869031084
11505,0.0994870416488714
11506,12.0801014453156
11507,35.1651369384115
11601,0.0502942562894527
11602,8.08487858990154
11603,0.114880854243816
11604,21.2130195752155
11605,0.166868723621398
11606,13.1238494239976
11607,5.14432209623746
11608,6.20519570941771
11701,0.203467650668032
11702,14.0639373140013
11703,2.00293352173622
11704,1.00784199325548
11705,0.0348448918178121
11706,7.19409779112425
11707,0.0327749010803606
11708,5.03256693688754
11801,8.06205012323769
11802,11.1788697807603
11803,5.20054860309095
11804,0.302264681009403
11805,3.04047628466588
11806,1.21130964392351
11901,16.0699079811647
11902,14.0073441270181
11903,21.0434681913734
11905,7.14568458262962
11907,3.03983811562085
11908,3.03283295605574
12001,5.14666120464175
12002,8.13272422171453
12003,2.04552660873799
12004,1.05196164284557
12005,9.1257546514347
12006,5.10681011033185
12007,2.10115381464097
12008,6.03445811896559
12101,3.04254627540333
12102,10.6231540322348
12103,2.06754269837311
12104,12.2358625289408
12105,12.1162267676492
12106,3.01939150268935
12107,7.07614071632606
12108,8.08758674968403
12201,10.1671096067401
12202,12.1287837714771
12203,1.10031698095059
12204,0.0297377556532062
12205,12.1753805849722
12206,1.02649760847435
12207,13.0046092699272
12301,6.19263551036263
12302,5.13833819999085
12303,4.0418806950379
12304,1.13391410276969
12306,7.03028282051496
12307,2.27161956581516
12308,8.01857208357071
12401,0.102557358420893
12402,2.05250245984246
12403,0.0238293729599917
12404,2.00293352173622
12405,30.0649344917641
12406,3.03237856091283
12407,0.0493659994063305
12501,3.14808284763516
12502,15.0768844458332
12503,0.0415965792916415
12504,3.31414271433466
12505,25.1137516037416
12506,3.01498553617545
12507,3.0461489999239
12508,8.05424475108301
12601,8.28542842543516
12602,3.15046172721557
12603,10.2455560368623
12604,13.3972807069512
12605,8.06316681574941
12606,5.23449378803552
12701,5.27479506824574
12702,3.21840420245596
12703,1.08077879555084
12704,0.154005714754446
12705,0.0538329689376754
12706,13.0709137786698
12707,0.0422487368106291
12708,2.15624695881684
12801,5.14104635977333
12802,16.0965197007823
12803,5.09316768745096
12804,2.01993038447437
12805,1.2694502878177
12806,4.03860495857377
12901,20.0882559334564
12902,27.153210963848
12903,2.15504121309016
12904,9.01800295698884
12905,5.17309747673472
12906,2.18754768195366
12907,5.05436576905619
12908,1.03784886657552
13001,2.10953468968147
13002,21.2218898067774
13003,21.2217018548677
13004,0.0537750985480729
13005,1.04478651353174
13006,2.19627929227096
13007,1.08736867287871
13101,22.1109847069774
13102,3.13474738897161
13103,60.1495837306506
13104,1.09140927696828
13105,20.0647617852005
13106,20.0647617852005
13107,1.12108053778554
13108,0.046657839623848
13201,1.02339676294896
13202,0.0433821031597197
13203,0.0418802417584524
13204,0.0278062790748247
13205,0.0285648798966108
13206,24.1871388035675
13207,0.046657839623848
13208,0.159351441956026
13301,0.0360506375444889
13302,12.0151897768217
13303,12.1231689266086
13304,5.07150249346978
13305,60.1328627283094
13306,15.1707463073469
13307,0.0951856186819687
13308,0.0586081577405185
13401,9.03188589553233
13402,0.219854182218962
13403,14.1322162486067
13404,2.03821002724928
13405,0.179821848764837
13406,0.0297377556532062
13407,6.03720141479384
13408,9.14935268907912
13501,23.122219493318
13502,0.0489969480281389
13503,60.2454825423924
13504,0.0258993636974432
13505,4.99692338146066
13506,19.0596858221171
13507,0.0311750665341142
13508,2.10271010555376
13601,14.0847396681719
13602,15.6453570551546
13603,2.45170736571668
13604,10.0878075022219
13605,0.0209215512864748
13606,13.1350242027586
13607,2.04327586764111
13608,0.0972116312193133
13701,0.0146608869617056
13702,4.03589679879129
13703,0.0418265879289467
13704,16.0391178060447
13705,16.1771218728051
13706,0.0770207319745543
13707,5.23628461876877
13708,5.24058093654507
13801,7.24245312922928
13802,8.18982948623825
13803,8.13599995817866
13804,25.0082555623616
13805,6.01714097801381
13806,19.0476430365846
13807,20.0239567692703
13901,23.0024115937787
13902,5.05072935239058
13903,6.04524017074157
13904,15.1229006755339
13905,0.116405699938063
13906,10.0675221168407
14001,0.0989125705785731
14002,0.0998161581290188
14003,4.08908815780585
14004,4.04301405771551
14005,12.0242019265186
14006,0.0205995144517703
14007,2.0396394509755
14008,5.08776197675695
14101,0.0255277344694564
14102,18.227315833144
14103,0.0185295237143188
14104,1.12928549007178
14105,12.0026756593649
14106,8.17168960490848
14107,1.00480484782832
14108,8.22396861892474
14201,8.23496695826875
14202,13.0128567610247
14203,2.02599510346899
14204,15.2290489464206
14205,14.0219616883901
14206,6.01390361591758
14207,12.1775329908405
14208,0.0943471351354274
14301,7.03235281125241
14302,12.0349060969207
14303,4.2418209879808
14304,6.14484774893925
14305,1.01135397741637
14306,5.01854661693707
14307,1.04151077706761
14308,10.0210024197433
14401,1.0362473046016
14402,5.00633169315677
14403,19.0388268322178
14404,2.25932704135519
14405,2.04886604317685
14406,1.02106416413611
14501,9.01593296625139
14502,5.00593553115754
14503,11.1218109087318
14504,25.3478954902731
14505,0.226165718157657
14506,16.1588129242186
14507,16.1588129242186
14601,21.1257346080693
14602,5.07150249346978
14603,15.0110495861468
14604,12.1902538958969
14605,12.0209371007518
14606,7.10042319918521
14701,17.0955617654586
14702,13.0519257015499
14703,0.0258327421209293
14704,2.01154950943387
14705,1.2359341931399
14706,0.0251315724702246
14707,1.11251442982875
14801,6.11551507781542
14802,28.2257535492309
14803,7.01203228982547
14804,11.2208573488844
14805,8.23707852924011
14806,3.07915067998644
14807,6.01547004184573
14808,6.06502498419469
14901,3.03551144000192
14902,0.0117833100850389
14903,15.2492730551142
14904,6.02088531202871
14905,6.03056222685244
14906,7.04101319385697
15001,13.0153929534702
15002,13.3090939940353
15003,14.1312680024064
15004,0.0394510750007936
15005,1.08498881673459
15006,14.1312680024064
15007,1.02640789374946
15101,2.09728986054243
15102,10.2000495134536
15103,3.04254627540333
15104,0.0965734621742823
15105,10.3326797433749
15106,0.0491669177768614
15107,5.22235640239019
15108,0.0348448918178121
15201,15.3795647664965
15202,4.08939802321253
15203,8.25017350481289
15204,7.11768831123019
15205,0.0466247991144562
15206,8.0133086111047
15207,10.1248908022816
15208,4.04347952476195
15301,0.0364399442002883
15302,4.20298750586471
15303,5.08959668785787
15304,1.00019866464534
15305,3.02692581014689
15306,1.07648874457818
15307,0.0588802371244488
15401,6.03199781030567
15402,1.05352806877372
15403,18.9993321712353
15404,14.2661173379632
15405,6.18329192439955
15406,6.1245272275123
15501,12.2319300955817
15502,0.173528087111551
15503,2.15957439484721
15504,10.1281612027637
15505,2.12893900967392
15506,1.18948531792838
15507,0.0439935580855349
15601,27.1433796654316
15602,15.0495263434788
15604,0.0526086953610671
15605,7.05595974087372
15606,0.0325844295947586
15607,0.0433821031597197
15701,4.03196577063236
15702,13.0603065765904
15703,12.9865589559068
15704,0.029674055554966
15705,0.0384469343320662
15706,60.2101780334482
15707,23.0024115937787
15708,1.21130964392351
15801,1.04749467331422
15802,9.08858906816847
15803,0.205334631147369
15804,0.0846640605846903
15805,0.0433821031597197
15806,10.0829482171798
15901,2.09283080999007
15902,2.04802032601601
15903,22.00819682538
15904,3.24156526578765
15905,0.0448208192407926
15906,5.03476301912955
15907,2.04999940585446
15908,2.30330017934512
16001,12.1417046507336
16002,9.05682327187248
16003,0.150672107900715
16004,6.14025471489669
16005,6.09159851953508
16007,2.04562334722211
16008,1.16678494035731
16101,12.020769853753
16102,7.07153453314308
16103,4.20333963037371
16104,7.40291625027384
16105,16.2981342885574
16106,0.0433319400005612
16107,5.24112608158828
16108,7.13454538464748
16201,2.03437597850949
16202,2.14261973396009
16203,4.12386391318262
16204,0.0457619593038464
16205,9.07239806414185
16206,7.12859452891026
16301,14.1382001448533
16302,3.04311385208498
16303,12.0292491947053
16304,1.15213438866234
16305,8.1903640224105
16306,8.13630982358533
16307,7.18571691608375
16308,8.04213809666494
16401,3.15130744437642
16402,5.19832771796207
16403,7.19575777099514
16404,0.0108861951041828
16405,2.03634659186161
16406,60.1398959394883
16407,0.0493659994063305
16501,2.03570842281658
16502,3.13986767427663
16503,0.045100326804845
16504,8.12078457532809
16505,6.11388692206427
16506,21.0688991852353
16507,8.09737405306142
16508,0.183101860484539
16601,10.0802400573973
16602,0.0433821031597197
16603,0.0381186306937104
16604,16.1700476864721
16605,10.0110244947321
16606,10.2213848952324
16607,7.16367150042153
16701,12.0837041698362
16702,0.0380778829538746
